,name,album,artist,uri,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
5369,Insight - 2007 Remaster,Unknown Pleasures (2007 Remaster),Joy Division,spotify:track:29h7LCQx7pMeTBTnhP0ePQ,1979-06-01,266279,1,0.636,0.0211,0.476,0.805,0.522,-12.582,0.0348,131.22,4
5370,New Dawn Fades - 2007 Remaster,Unknown Pleasures (2007 Remaster),Joy Division,spotify:track:7rIPxN2BEkKKC4vMa8QBhv,1979-06-01,291706,2,0.387,0.00236,0.525,0.769,0.251,-9.634,0.035,78.339,4
5371,She's Lost Control - 2007 Remaster,Unknown Pleasures (2007 Remaster),Joy Division,spotify:track:7kEcJZbNjaGCPbe1rB4VQx,1979-06-01,237013,2,0.485,0.0157,0.846,0.0287,0.0766,-7.63,0.0528,144.246,4
5372,Shadowplay - 2007 Remaster,Unknown Pleasures (2007 Remaster),Joy Division,spotify:track:7dZs1WjMeO4F8BUlXHQFz8,1979-06-01,233719,2,0.433,0.000997,0.756,0.761,0.124,-7.855,0.0565,145.443,4
5373,Wilderness - 2007 Remaster,Unknown Pleasures (2007 Remaster),Joy Division,spotify:track:16B9Jxs1nV59hp1EkeFIER,1979-06-01,160173,1,0.584,0.00144,0.651,0.893,0.194,-8.609,0.0337,120.023,4
5374,Interzone - 2007 Remaster,Unknown Pleasures (2007 Remaster),Joy Division,spotify:track:2RC9Nl08bzAdoRcR3UdZ7B,1979-06-01,137653,1,0.478,0.000126,0.783,0.582,0.225,-7.346,0.0419,156.337,4
5375,I Remember Nothing - 2007 Remaster,Unknown Pleasures (2007 Remaster),Joy Division,spotify:track:6jFTMt3fItPIBdNOb68wTg,1979-06-01,355186,1,0.398,0.0548,0.421,0.707,0.114,-10.528,0.0346,144.708,4
5376,Disorder - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:5fbQCQt91LsVgXusFS0CCD,1979-06-01,209039,69,0.32,0.00033,0.798,0.692,0.176,-7.078,0.124,84.696,4
5377,Day of the Lords - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:33yz4pZitBJaa7eXSW5Dxs,1979-06-01,287573,50,0.317,1.9e-05,0.599,0.897,0.122,-8.434,0.0321,124.492,4
5378,Candidate - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:7fFTRgP7x9rsGPIvnfkthJ,1979-06-01,187879,44,0.586,0.0117,0.27,0.757,0.0943,-13.168,0.0363,134.819,4
5379,Insight - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:7oNu4gShXbbM1GBJtfJucq,1979-06-01,266279,44,0.636,0.0211,0.476,0.805,0.522,-12.582,0.0348,131.22,4
5380,New Dawn Fades - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:5EabbLQZbdhCqG6aK9PFLU,1979-06-01,291706,53,0.387,0.00236,0.525,0.769,0.251,-9.634,0.035,78.339,4
5381,She's Lost Control - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:0rcLhYRihks3t4lFPtHhQV,1979-06-01,237013,60,0.485,0.0157,0.846,0.0287,0.0766,-7.63,0.0528,144.246,4
5382,Shadowplay - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:4ZuC5MfGjRQs3pZtPxqMYP,1979-06-01,233719,59,0.433,0.000997,0.756,0.761,0.124,-7.855,0.0565,145.443,4
5383,Wilderness - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:69uyiCMqXdr7qVYGHL4I8t,1979-06-01,160173,42,0.584,0.00144,0.651,0.893,0.194,-8.609,0.0337,120.023,4
5384,Interzone - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:3iMq9V0Ece9ubjWAYVcMwj,1979-06-01,137653,46,0.478,0.000126,0.783,0.582,0.225,-7.346,0.0419,156.337,4
5385,I Remember Nothing - 2007 Remaster,Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:2DupCOA5GmL7xqhbGBYWiS,1979-06-01,355186,40,0.398,0.0548,0.421,0.707,0.114,-10.528,0.0346,144.708,4
5386,"Dead Souls - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:2Wqd6amva5y1HYxZpVzvsd,1979-06-01,265373,34,0.436,0.00862,0.925,0.165,0.389,-7.452,0.0883,120.687,4
5387,"The Only Mistake - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:4PUTWekUXNWAmWughTwmAZ,1979-06-01,252186,32,0.108,0.00806,0.976,0.517,0.354,-5.829,0.118,90.681,4
5388,"Insight - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:5s25NZXO4zYCn1EsUzb3Od,1979-06-01,232066,30,0.334,0.196,0.976,0.199,0.749,-4.628,0.0925,138.698,4
5389,"Candidate - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:3LgJhrag0694y91WM48SAm,1979-06-01,127666,29,0.342,0.239,0.905,0.00144,0.551,-6.917,0.0912,141.959,4
5390,"Wilderness - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:4848rPuQqq0VkbljZL8KBv,1979-06-01,151999,29,0.247,0.00281,0.981,0.14,0.893,-6.075,0.107,93.997,3
5391,"She's Lost Control - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:62Uw80XwlsplvppXplNZ5H,1979-06-01,227333,31,0.362,0.008,0.992,0.0139,0.462,-5.826,0.105,79.207,4
5392,"Shadowplay - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:05eOVdpxKzHyjZKGHugdtm,1979-06-01,214666,30,0.353,0.0794,0.965,0.00275,0.803,-5.654,0.077,78.13,4
5393,"Disorder - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:24bTgFXLnUarSRWj1WtSJr,1979-06-01,208586,30,0.307,0.00803,0.983,0.0588,0.698,-6.013,0.0629,91.169,4
5394,"Interzone - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:1NY5oUTx9lSL2wR6I8XQlL,1979-06-01,125026,28,0.318,0.116,0.995,0.0,0.396,-5.095,0.0798,85.914,4
5395,"Atrocity Exhibition - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:1UbrHSCGSCcIzUDqfBpZsA,1979-06-01,374173,27,0.336,0.13,0.932,0.0955,0.951,-7.525,0.122,140.841,4
5396,"Novelty - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:4sCDkDnrda8ciHcEeogznu,1979-06-01,268466,27,0.136,0.0113,0.915,0.0282,0.946,-6.252,0.0791,148.853,4
5397,"Transmission - The Factory, Manchester Live 11 April 1980",Unknown Pleasures (Collector's Edition),Joy Division,spotify:track:0wR3UaRfERGrFW7FLnAsTf,1979-06-01,229693,31,0.111,0.00611,0.954,0.00179,0.568,-6.112,0.0756,156.71,4
5398,Love Will Tear Us Apart (The 1980 Martin Hannett Version),Love Will Tear Us Apart (1980 Martin Hannett Versions),Joy Division,spotify:track:0y377yjywTDrsP2rjvOcNj,2009-04-01,196828,29,0.47,0.00122,0.812,0.821,0.135,-8.43,0.104,148.069,4
5399,Transmission (The 1980 Martin Hannett Version),Love Will Tear Us Apart (1980 Martin Hannett Versions),Joy Division,spotify:track:04JbhZn0OcOkNm0ZrjaMTc,2009-04-01,220422,22,0.41,0.00101,0.898,0.309,0.102,-9.051,0.12,154.947,4
5400,"Love Will Tear Us Apart (12"" Remix) (The 1980 Martin Hannett Version)",Love Will Tear Us Apart (1980 Martin Hannett Versions),Joy Division,spotify:track:3fJYHMXx2xl4Fig2deMOl5,2009-04-01,269576,22,0.475,0.000738,0.812,0.788,0.116,-9.013,0.0765,148.006,4
5401,Love Will Tear Us Apart - 2020 Remaster,Love Will Tear Us Apart,Joy Division,spotify:track:34iOH7LY3vme5rQxsVILZ4,1980-06-01,208453,68,0.527,0.000541,0.923,0.765,0.127,-7.458,0.0379,146.924,4
5402,These Days - 2020 Digital Remaster,Love Will Tear Us Apart,Joy Division,spotify:track:00n7hqvg3U8OE5tqlKUaqm,1980-06-01,208440,33,0.627,0.00868,0.829,0.1,0.143,-10.161,0.0499,156.28,4
5403,Love Will Tear Us Apart - Pennine Version;2020 Digital Remaster,Love Will Tear Us Apart,Joy Division,spotify:track:3hY52T5HXLDqDjbFdlPYR6,1980-06-01,192093,30,0.44,0.000524,0.839,0.635,0.105,-8.39,0.0498,157.5,4
5404,Atmosphere - 2020 Digital Remaster,Atmosphere,Joy Division,spotify:track:7k42ztYdHyKWrKrENxwjkV,1980-03-18,252093,53,0.609,0.242,0.399,0.406,0.109,-10.79,0.03,119.937,4
5405,She's Lost Control - 2020 Digital Remaster,Atmosphere,Joy Division,spotify:track:4gYr3FOo99TycFdh4YLSjR,1980-03-18,286320,25,0.726,0.00679,0.755,0.363,0.22,-9.004,0.0429,142.142,4
5406,Love Will Tear Us Apart (Martin Hannett Sessions),Love Will Tear Us Apart,Joy Division,spotify:track:2AkPNPNHNFCbvqQFlFmdPN,1980,196826,37,0.47,0.00122,0.812,0.821,0.135,-8.43,0.104,148.069,4
5407,Leaders Of Men (Martin Hannett Sessions),Love Will Tear Us Apart,Joy Division,spotify:track:2WTrPpZ6M562tcLXJzMxLc,1980,140979,25,0.283,6.17e-05,0.876,0.256,0.17,-4.542,0.0608,149.29,4
5408,"Love Will Tear Us Apart (12"" Version)",Love Will Tear Us Apart,Joy Division,spotify:track:1ZiZmjep6TYGdNJs6y7RsC,1980,269574,33,0.475,0.000738,0.812,0.788,0.116,-9.013,0.0765,148.006,4
5409,Transmission - 2020 Digital Remaster,Transmission,Joy Division,spotify:track:1Bq65xKgu0kjSUMUlfWyPl,1979-10-07,218440,54,0.496,0.0202,0.849,0.573,0.102,-6.512,0.0401,153.724,4
5410,Novelty - 2020 Digital Remaster,Transmission,Joy Division,spotify:track:5V4ewSVZN6a0wOfWTBZJxq,1979-10-07,243960,27,0.528,0.000301,0.895,0.317,0.136,-9.063,0.0499,148.475,4
5411,Transmission,TOTAL,New Order,spotify:track:4quX6Y6cvrP9hY4hiZBHiG,2011-06-03,218213,32,0.483,0.032,0.842,0.55,0.0962,-7.126,0.0384,153.594,4
5412,Love Will Tear Us Apart,TOTAL,New Order,spotify:track:4N42ow0h4JoK68OQwOzsQn,2011-06-03,206226,39,0.524,0.00103,0.921,0.768,0.128,-7.709,0.0367,146.849,4
5413,Isolation,TOTAL,New Order,spotify:track:1QYbNr50d9pKjd7chN4AHh,2011-06-03,174093,28,0.555,0.0651,0.788,0.0102,0.101,-7.656,0.057,151.494,4
5414,She's Lost Control,TOTAL,New Order,spotify:track:3XoatMhgpuxOkpb6GtQl9E,2011-06-03,286960,27,0.768,0.101,0.835,0.316,0.13,-7.791,0.0718,141.658,4
5415,Atmosphere,TOTAL,New Order,spotify:track:345bkgXOneUbSi9qETPLUE,2011-06-03,251866,32,0.611,0.214,0.435,0.474,0.102,-10.791,0.0308,120.066,4
5416,Ceremony - 2011 Total Version,TOTAL,New Order,spotify:track:61E8w4M1XI9PSYjWNXIRkA,2011-06-03,277813,42,0.318,7.82e-05,0.654,0.0742,0.112,-9.293,0.0311,134.748,4
5417,Temptation,TOTAL,New Order,spotify:track:4ELWT1yVHNK5Bo6MOpI4oR,2011-06-03,324653,48,0.783,0.00173,0.742,0.0602,0.237,-8.697,0.0314,125.608,4
5418,Blue Monday - 2011 Total Version,TOTAL,New Order,spotify:track:5rvY5aFTSvQAo2VNUR1Fxy,2011-06-03,449906,51,0.792,0.000611,0.713,0.845,0.0855,-9.199,0.0539,130.418,4
5419,Thieves like Us - 2011 Total Version,TOTAL,New Order,spotify:track:6A8v6RAVn2d5Jy1EZ4Tyq1,2011-06-03,236613,39,0.675,0.027,0.645,0.000172,0.0862,-7.648,0.0323,113.079,4
5420,The Perfect Kiss - 2011 Total Version,TOTAL,New Order,spotify:track:4x0iR9vptJhOa4iRliwtPN,2011-06-03,266373,28,0.603,0.0139,0.894,0.0899,0.315,-6.542,0.0307,130.512,4
5421,"Bizarre Love Triangle - 2011 Total Version; Shep Pettibone 7"" Remix",TOTAL,New Order,spotify:track:1g5BzgVrAJ5bJ30rCQcguG,2011-06-03,226293,34,0.667,0.00998,0.903,0.658,0.055,-6.826,0.0441,118.529,4
5422,True Faith - 2011 Total Version,TOTAL,New Order,spotify:track:0E8IiKUfS98p3cUbQgh3yO,2011-06-03,252680,44,0.611,0.221,0.938,0.0208,0.342,-5.81,0.0459,117.231,4
5423,Fine Time - 2011 Total Version,TOTAL,New Order,spotify:track:1bdncbVU0JivC4d1jieIVD,2011-06-03,190800,24,0.657,0.000945,0.995,0.794,0.323,-7.258,0.0529,124.897,4
5424,World in Motion - 2011 Total Version,TOTAL,New Order,spotify:track:32M0ikSpg3bflPutVcVBlK,2011-06-03,272240,26,0.607,0.0248,0.941,0.032,0.222,-5.379,0.0497,123.896,4
5425,Regret - 2011 Total Version,TOTAL,New Order,spotify:track:4vdbv3h39aApvT5Z4CR1E4,2011-06-03,250773,28,0.511,0.0069,0.935,0.0112,0.115,-5.921,0.0323,129.578,4
5426,Crystal - 2011 Total Version,TOTAL,New Order,spotify:track:0amyZf66rtgZdKBdF3Xy4C,2011-06-03,260373,27,0.499,0.000371,0.897,0.0492,0.117,-6.043,0.0293,136.106,4
5427,Krafty - 2011 Total Version,TOTAL,New Order,spotify:track:126LOo9hvJrJDSZ2DTrEx7,2011-06-03,227666,24,0.626,0.00708,0.718,0.489,0.0483,-6.506,0.0314,140.017,4
5428,Hellbent - 2011 Total Version,TOTAL,New Order,spotify:track:39Xzpsh8hScnRJPVVLNp4W,2011-06-03,269266,24,0.516,2.43e-05,0.868,0.0572,0.342,-7.813,0.0304,91.009,4
5429,Warsaw - 2010 Remaster,Substance,Joy Division,spotify:track:58vvxoXqQicDlUFJHfOuEs,2010,144661,50,0.561,0.356,0.7,2.96e-05,0.0723,-8.82,0.0798,82.857,4
5430,Leaders of Men - 2010 Remaster,Substance,Joy Division,spotify:track:3FckgkjljxOUBt9LYUZo5Z,2010,155051,40,0.519,0.198,0.662,0.0,0.112,-10.643,0.0442,140.742,4
5431,Digital - 2010 Remaster,Substance,Joy Division,spotify:track:4lmYkAt0bgbNW2BhMXLWpa,2010,169593,40,0.565,0.283,0.773,0.121,0.0888,-9.214,0.0745,167.735,4
5432,Autosuggestion - 2010 Remaster,Substance,Joy Division,spotify:track:6hSbYTH4D8nwMkleNjJvDx,2010,366933,30,0.473,0.0333,0.416,0.147,0.38,-13.865,0.0688,135.326,4
5433,Transmission - 2010 Remaster,Substance,Joy Division,spotify:track:5EclH1u6hKzOV3m1I3LAc3,2010,215148,44,0.497,0.0355,0.808,0.437,0.0966,-8.088,0.0388,153.561,4
5434,She's Lost Control - 2010 Remaster,Substance,Joy Division,spotify:track:6tXzHS2nbQug3YbWoFnYIl,2010,285356,33,0.769,0.103,0.795,0.314,0.137,-8.828,0.078,141.679,4
5435,Incubation - 2010 Remaster,Substance,Joy Division,spotify:track:3M5BbGhVt5QssJsif7yOF2,2010,171543,29,0.475,0.000143,0.914,0.784,0.084,-9.05,0.0327,142.115,4
5436,Dead Souls - 2010 Remaster,Substance,Joy Division,spotify:track:6PyeQIxFN7maClO6Po1pu5,2010,294150,34,0.475,0.0437,0.927,0.566,0.193,-9.246,0.0673,116.199,4
5437,Atmosphere - 2010 Remaster,Substance,Joy Division,spotify:track:5UPnBgnylUCjtAPtAH4tJY,2010,249478,43,0.615,0.227,0.386,0.523,0.116,-11.813,0.0315,120.032,4
5438,Love Will Tear Us Apart - 2010 Remaster,Substance,Joy Division,spotify:track:1r8oPEXqnhUVgkUkJNqEuF,2010,204621,60,0.525,0.000989,0.902,0.691,0.137,-8.662,0.0368,146.83,4
5439,No Love Lost - 2010 Remaster,Substance,Joy Division,spotify:track:3DGl2F6Rw8EZV35H4K9sgz,2010,222383,45,0.515,0.117,0.71,7.86e-05,0.0688,-11.178,0.0413,133.278,4
5440,Failures - 2010 Remaster,Substance,Joy Division,spotify:track:3T89Non4DVRIpga4MnHTq4,2010,224806,38,0.21,0.0152,0.948,0.000336,0.0814,-7.249,0.0827,171.271,4
5441,Glass - 2010 Remaster,Substance,Joy Division,spotify:track:4wuZsrGCkXZidmj1y54N3H,2010,237482,27,0.455,0.0283,0.911,0.164,0.213,-10.855,0.104,155.884,4
5442,From Safety to Where - 2010 Remaster,Substance,Joy Division,spotify:track:01ZHSlq8gRZ8X7xIEACzTf,2010,149702,29,0.491,0.658,0.615,0.508,0.0646,-10.103,0.0451,154.321,4
5443,Novelty - 2010 Remaster,Substance,Joy Division,spotify:track:1sahCP9x5iITJpbhFzlDnM,2010,240588,36,0.527,0.000279,0.816,0.534,0.125,-11.991,0.0418,148.412,4
5444,Komakino - 2010 Remaster,Substance,Joy Division,spotify:track:6lICweXHg7HsfYWsbb3HeN,2010,232646,35,0.654,0.169,0.749,0.753,0.116,-10.205,0.0507,125.092,4
5445,As You Said - 2010 Remaster,Substance,Joy Division,spotify:track:1h1E47kqGOlZlsgHHMfxXd,2010,119615,25,0.79,0.0265,0.862,0.897,0.0789,-12.374,0.0725,131.939,4
5446,These Days - 2010 Remaster,Substance,Joy Division,spotify:track:41n8rOtfnqdCTjfPVZBeoc,2010,206638,28,0.632,0.00502,0.773,0.295,0.139,-11.898,0.0478,156.161,4
5447,Love Will Tear Us Apart 2 - Pennine Version; 2010 Remaster,Substance,Joy Division,spotify:track:0Drydn5yoXFreJITxaYgca,2010,192968,32,0.444,0.000435,0.805,0.401,0.13,-9.396,0.0464,156.577,4
5448,Digital,The Best Of,Joy Division,spotify:track:70mhhyvvy8q86cr2qIAmWj,2008-03-20,170666,46,0.543,0.0353,0.767,0.0326,0.0895,-8.346,0.117,167.734,4
5449,Disorder,The Best Of,Joy Division,spotify:track:2WEw8oFZiANQzWdGElO3Mf,2008-03-20,209759,46,0.309,0.000506,0.813,0.735,0.114,-7.744,0.131,85.095,4
5450,Shadowplay,The Best Of,Joy Division,spotify:track:74BIp1TJD5FFWgwE05e9So,2008-03-20,232439,37,0.387,0.0007,0.732,0.814,0.126,-9.167,0.0591,145.293,4
5451,New Dawn Fades,The Best Of,Joy Division,spotify:track:1mFEg96v1DYOYTfXcDVpd1,2008-03-20,287213,36,0.314,0.00125,0.654,0.876,0.0826,-7.705,0.0457,79.284,4
5452,Transmission,The Best Of,Joy Division,spotify:track:69aXQyUnUC0BWgATlSWNB2,2008-03-20,217199,52,0.411,0.00487,0.879,0.0446,0.104,-6.302,0.0468,153.31,4
5453,Atmosphere,The Best Of,Joy Division,spotify:track:0NBgmP6Yg5xZYsnIZ0pGdo,2008-03-20,250413,53,0.565,0.165,0.467,0.284,0.0808,-10.078,0.0303,120.17,4
5454,Dead Souls,The Best Of,Joy Division,spotify:track:5tIKR7hREMVBCLHLz0xvsQ,2008-03-20,295506,41,0.434,0.0153,0.936,0.814,0.162,-6.229,0.0865,116.191,4
5455,"She's Lost Control - 12"" Single Version",The Best Of,Joy Division,spotify:track:7MK2c7qnXEUOl0lVFWEckq,2008-03-20,294573,39,0.769,0.00657,0.656,0.672,0.202,-9.682,0.0972,141.596,4
5456,Love Will Tear Us Apart,The Best Of,Joy Division,spotify:track:2JO3HwMRPeya8bXbtbyPcf,2008-03-20,206866,69,0.443,5.24e-05,0.956,0.825,0.135,-6.198,0.0511,146.754,4
5457,These Days,The Best Of,Joy Division,spotify:track:1zHGxRrFtetIYRmUoO1pxR,2008-03-20,208186,37,0.616,0.00527,0.911,0.0878,0.148,-7.241,0.0647,156.161,4
5458,Twenty Four Hours,The Best Of,Joy Division,spotify:track:378fXXEPNQkx27VOC0YI3x,2008-03-20,268119,32,0.365,0.00321,0.902,0.382,0.0938,-6.895,0.0565,130.67,4
5459,Heart and Soul,The Best Of,Joy Division,spotify:track:4fokGJSBrxFIvt01vz1Fbe,2008-03-20,350413,35,0.616,0.0566,0.674,0.513,0.0757,-8.096,0.0294,149.809,4
5460,Incubation,The Best Of,Joy Division,spotify:track:1FQPnyeJkvryJka9RUXUn2,2008-03-20,173013,33,0.4,2.62e-05,0.972,0.792,0.0765,-6.175,0.0653,142.305,4
5461,Isolation,The Best Of,Joy Division,spotify:track:7EEkRkaPwOJDoMWWjUA2C7,2008-03-20,173159,34,0.542,0.0363,0.845,0.021,0.0803,-5.352,0.0712,151.566,4
5462,Exercise One - 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:2JmQy2RjjmdnXASzc1rWR0,1981-10-08,185559,32,0.567,0.0238,0.759,0.899,0.0821,-8.903,0.0642,128.502,4
5463,Ice Age - 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:6lpDnTPc3xIGIqtJhbWyvm,1981-10-08,143679,36,0.472,3.09e-05,0.968,0.821,0.113,-5.912,0.167,98.308,4
5464,The Sound of Music - 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:6Fu2QQTBiuEcs8ghMx4fPh,1981-10-08,236226,34,0.548,0.000512,0.622,0.856,0.0931,-8.721,0.0464,119.231,4
5465,Glass - 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:51k9pvX03ZNeGpch5nXbfK,1981-10-08,235466,26,0.536,0.0145,0.949,0.109,0.115,-7.584,0.108,78.3,4
5466,The Only Mistake - 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:5v1gD2V1GSKkKt5mJxpOuh,1981-10-08,256266,26,0.436,2.26e-05,0.696,0.821,0.0959,-9.511,0.0328,88.422,4
5467,Walked in Line - 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:5X3rnVMmOhbXtmeCUDy6KP,1981-10-08,165973,30,0.293,0.0132,0.975,0.981,0.321,-5.0,0.107,166.136,4
5468,The Kill - 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:1ID1AFEoA6CchtWbhc6SoF,1981-10-08,135053,36,0.283,0.00673,0.924,0.976,0.301,-5.493,0.0718,99.855,4
5469,Something Must Break - 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:4ux8WJMjWqv8VKUhn7hM0G,1981-10-08,168759,36,0.421,0.00134,0.806,0.16,0.171,-6.643,0.0544,89.715,4
5470,Dead Souls - 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:1cjzx1lSvXO42zLAZq1zzP,1981-10-08,293693,40,0.484,0.0496,0.962,0.668,0.116,-5.317,0.0585,116.795,4
5471,"Sister Ray - Live at the Moonlight Club, London April 1980; 2007 Remaster",Still (Collector's Edition),Joy Division,spotify:track:3LXlJQfcy8hcgnE4hyPmlb,1981-10-08,455839,23,0.536,6.77e-05,0.625,0.822,0.356,-11.31,0.039,129.944,4
5472,Ceremony - Live at Birmingham University; 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:73xpDxJ42tQmKQnJHg2TXp,1981-10-08,232213,35,0.332,8.2e-05,0.895,0.611,0.346,-11.326,0.033,139.355,4
5473,Shadowplay - Live at Birmingham University; 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:3ByGkk89lsIPrMvHlb2W7q,1981-10-08,237826,20,0.392,0.000197,0.766,0.547,0.15,-10.691,0.0438,148.402,4
5474,A Means to an End - Live at Birmingham University; 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:4b7xmHdHw4QVKCgpX5Ee1h,1981-10-08,241093,18,0.416,0.00392,0.632,0.645,0.681,-11.91,0.0277,133.687,4
5475,Passover - Live at Birmingham University; 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:416qFv1lWQepvfjkvDS8Q5,1981-10-08,310453,18,0.6,0.000583,0.807,0.861,0.0897,-11.896,0.03,133.011,4
5476,New Dawn Fades - Live at Birmingham University; 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:1Xl9KsXgra6C02YrWUtOoh,1981-10-08,241466,22,0.292,0.0015,0.905,0.591,0.272,-9.741,0.0426,160.42,4
5477,Transmission - Live at Birmingham University; 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:1fyTBapjw8q9MlzLVdU6wg,1981-10-08,231986,20,0.279,0.000463,0.837,0.172,0.331,-11.73,0.0517,156.225,4
5478,Disorder - Live at Birmingham University; 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:0uhQT3JHmVgsib65Iw5HDl,1981-10-08,204359,20,0.392,0.00141,0.878,0.794,0.117,-11.332,0.0607,175.387,4
5479,Isolation - Live at Birmingham University; 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:2KksbERqmuxCu6Gsg8AoY6,1981-10-08,185946,18,0.465,0.0385,0.541,0.441,0.123,-13.865,0.0344,154.221,4
5480,Decades - Live at Birmingham University; 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:44mvHxvkevXzDK5f0K5zbm,1981-10-08,344839,17,0.564,0.0257,0.702,0.827,0.106,-14.112,0.0789,119.875,4
5481,Digital - Live at Birmingham University; 2007 Remaster,Still (Collector's Edition),Joy Division,spotify:track:4owmm3AUnpNZxdQDHfp37c,1981-10-08,218573,19,0.575,0.0266,0.738,0.0188,0.199,-13.015,0.135,162.553,4
5482,"The Sound of Music - Live at High Wycombe Town Hall, 20th February 1980",Still (Collector's Edition),Joy Division,spotify:track:23YE76c3vIhYAQEzPJ6itI,1981-10-08,258866,15,0.477,0.000112,0.977,0.321,0.923,-5.913,0.0625,114.305,4
5483,"A Means to an End - Live at High Wycombe Town Hall, 20th February 1980",Still (Collector's Edition),Joy Division,spotify:track:1Fa01cfKiiEa9mUqftpPKX,1981-10-08,236639,14,0.352,9.21e-06,0.947,0.445,0.878,-4.569,0.034,128.013,4
5484,"Colony - Live at High Wycombe Town Hall, 20th February 1980",Still (Collector's Edition),Joy Division,spotify:track:62S9VMIgHPWE6OlZVQawQH,1981-10-08,246119,14,0.545,0.00116,0.989,0.49,0.744,-3.88,0.0658,137.167,4
5485,"Twenty Four Hours - Live at High Wycombe Town Hall, 20th February 1980",Still (Collector's Edition),Joy Division,spotify:track:1ojDmBoEwRKuxCzDneC2rD,1981-10-08,259626,14,0.359,0.000329,0.963,0.352,0.828,-5.033,0.0459,137.922,4
5486,"Isolation - Live at High Wycombe Town Hall, 20th February 1980",Still (Collector's Edition),Joy Division,spotify:track:3b4exUAuUn9aLiylds5i8q,1981-10-08,169239,14,0.433,0.000168,0.976,0.0902,0.596,-3.653,0.049,154.331,4
5487,"Love Will Tear Us Apart - Live at High Wycombe Town Hall, 20th February 1980",Still (Collector's Edition),Joy Division,spotify:track:5RtVhlUwl1EZtuLbhT53A8,1981-10-08,194306,18,0.303,0.000401,0.976,0.794,0.635,-3.713,0.112,82.309,4
5488,"Disorder - Live at High Wycombe Town Hall, 20th February 1980",Still (Collector's Edition),Joy Division,spotify:track:2aDDyIKdVq1ipkKeGSsXsK,1981-10-08,193239,16,0.407,8.97e-06,0.995,0.833,0.672,-3.892,0.193,91.533,4
5489,"Atrocity Exhibition - Live at High Wycombe Town Hall, 20th February 1980",Still (Collector's Edition),Joy Division,spotify:track:5whBneZ9rGZr4YATyCzpM6,1981-10-08,358066,14,0.343,0.00115,0.91,0.131,0.32,-5.996,0.101,133.563,4
5490,"Isolation - Live at High Wycombe Town Hall, 20th February 1980; Sound Check",Still (Collector's Edition),Joy Division,spotify:track:6qbB82wV3vr0xqRlE4O9li,1981-10-08,180186,13,0.351,0.000155,0.94,0.697,0.398,-4.997,0.0597,149.112,4
